gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,1.3286586944031769,1,1,0,0,1,1,1,1,1,1.3074456292117733,1.950516266142109,True,False,False,True,False,False,False
0,0,0,0,-0.5037576729981889,1,1,0,1,0,1,0,1,1,0.13754054109482292,-0.4024383358608238,False,False,False,False,True,False,False
0,0,1,0,0.6364125111626608,1,1,1,0,0,1,0,0,1,-0.1383177609327537,0.3105073058778362,False,False,True,False,False,False,False
1,0,0,0,1.2064976032430856,1,0,0,1,1,1,1,1,1,0.5197538511330312,1.191656730824391,False,False,False,False,False,False,False
0,1,0,0,-1.0738427650786138,1,0,0,0,0,0,0,0,0,-1.504314895069307,-0.9602700688590798,False,True,False,False,False,False,False
1,1,0,0,-0.3408762181180675,1,1,0,1,0,0,0,0,0,-0.3310862129520241,-0.4373373097783673,False,False,False,False,True,False,False
0,0,1,0,0.06632741908223598,1,1,1,0,0,1,0,0,1,-0.13000877593192306,-0.12287128673641583,False,False,False,False,False,False,False
1,0,0,0,0.5549717837226001,0,0,0,0,1,1,0,0,0,-1.0323645470221279,-0.3284904784137834,False,False,True,False,True,False,False
1,0,0,0,-0.2594354906780068,1,0,0,0,0,0,0,0,0,-0.641842251983089,-0.463009357005504,False,False,False,False,False,True,False
0,0,1,1,-0.5444780367182193,0,0,0,0,0,0,0,0,1,-1.3265026160515319,-0.8154647121866665,False,False,False,False,False,False,True
1,0,0,0,-0.3408762181180675,1,1,0,0,0,1,0,0,0,-0.33773340095268845,-0.4589918913173365,False,False,True,False,False,False,False
0,1,0,0,1.002895784642934,1,1,1,0,1,1,0,1,0,1.2143849972024705,1.544156233980149,True,False,False,True,True,False,False
0,0,0,0,1.4508197855632678,1,0,0,0,0,0,0,0,0,-1.5009913010689746,-0.3709608299744119,False,True,False,True,True,False,False
1,0,1,0,-0.8295205827584317,1,0,0,0,1,1,1,1,1,0.31202922611226586,-0.6801070220776361,False,False,False,False,False,True,False
0,0,0,1,-0.8295205827584317,1,1,0,0,0,0,0,0,1,0.3934572791204055,-0.6131786925912401,True,False,False,False,False,True,False
0,0,1,1,0.3106496014024181,0,0,0,1,0,0,1,1,1,-0.4623681759651477,-0.10832452910728159,False,False,False,False,False,True,False
1,1,1,0,-0.38159658183809786,1,1,0,0,0,0,0,1,0,0.7324638671542947,-0.13512234968659714,True,False,False,False,False,True,False
0,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0.1873944510998066,-0.8833642971141579,True,False,False,False,False,True,False
0,0,1,1,1.4100994218432374,1,0,0,1,0,0,0,0,0,-0.47233895796614456,0.5076280124456186,False,False,True,False,True,False,False
0,0,1,0,0.10704778280226633,1,0,1,0,0,0,1,0,1,-0.08680205392760396,-0.029343802556382977,False,False,True,False,False,False,False
1,1,1,0,-0.9109613101984924,1,1,0,0,0,0,0,1,1,0.7274784761537967,-0.6292264813566127,True,False,False,False,False,True,False
1,0,1,1,-1.0738427650786138,1,0,0,0,0,0,0,0,1,-1.4744025490663168,-0.959916885062318,False,True,False,True,True,False,False
1,0,1,0,-0.9109613101984924,1,1,0,0,0,0,0,1,1,0.6809481601491449,-0.6298224790136486,True,False,False,False,False,True,False
1,0,0,0,-0.62591876415828,1,1,0,0,1,1,0,1,1,1.0266019361836989,-0.2833933223647375,True,False,False,False,False,False,False
1,0,0,0,1.3286586944031769,1,1,1,0,0,1,0,1,0,0.9568064621767214,1.6720308423952845,True,False,True,False,False,True,False
0,1,0,0,-1.2367242199587352,1,1,0,1,0,0,0,1,0,0.8222009051632655,-0.9361211267554792,True,False,False,False,False,True,False
1,1,0,0,0.6771328748826912,1,1,0,0,0,0,1,1,1,1.044881703185526,1.075591705613484,True,False,False,False,False,True,False
0,0,0,0,0.758573602322752,1,1,1,1,1,0,1,1,0,1.4187860282229037,1.5005821830546389,True,False,True,False,False,False,False
1,0,1,1,1.6137012404433893,1,1,0,1,1,1,1,1,1,1.5783185402388515,2.542805493311956,True,False,False,True,False,False,False
1,0,0,0,0.47353105628253944,1,0,0,0,0,0,0,0,0,0.13587874409465642,0.2988963885592859,True,False,False,False,True,False,False
0,0,0,0,0.3920903288424788,1,0,0,0,1,1,0,1,0,0.05777428508684881,0.21227806240340943,False,False,False,True,True,False,False
0,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,0,0,-1.3381351950526947,-0.9869354455146097,False,False,False,False,False,True,False
0,0,1,0,-0.1779947632379461,1,0,1,0,0,0,1,1,1,0.9169233341727343,0.14170752501290554,True,False,False,False,False,False,True
0,0,1,1,0.06632741908223598,0,0,1,0,1,1,1,1,0,-0.11671439993059413,-0.12746267609432158,False,False,True,False,False,False,True
1,0,1,0,-0.055833672077855064,1,1,0,0,1,1,1,1,1,0.4831943171293762,0.08921558321915561,False,False,True,False,False,False,True
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.504314895069307,-0.9988112506807314,False,True,False,False,False,False,True
0,0,1,0,-0.4223169455581282,1,0,0,0,0,0,0,0,1,0.14917312009598557,-0.3213605805166508,True,False,False,False,False,True,False
1,0,0,0,-1.2367242199587352,1,1,0,0,0,0,0,0,1,0.39013368512007346,-0.9357017209968245,True,False,False,False,False,True,False
1,0,1,0,1.6137012404433893,1,1,0,1,1,1,1,1,1,1.5234792392333694,2.5077299274960314,True,False,False,True,True,False,False
1,0,1,1,-0.9924020376385531,1,0,0,0,1,0,0,0,1,-0.45572098796448335,-0.824183937169228,False,False,False,False,False,True,False
0,0,1,1,1.6137012404433893,0,0,1,1,1,1,1,1,0,-0.010359391919962149,0.9916001839460248,False,False,False,True,False,False,False
1,0,0,1,-0.62591876415828,1,0,1,0,0,0,0,0,1,-0.4806479429669752,-0.6335750568542448,False,False,False,False,False,False,True
0,0,1,0,1.6137012404433893,1,1,1,1,1,1,0,0,1,1.071470455188184,2.1289403054688036,True,False,False,True,False,False,False
0,0,0,0,1.369379058123207,0,0,1,1,1,1,0,0,1,-0.5770321689766102,0.3952714171007124,False,False,False,True,False,False,True
1,0,0,0,0.10704778280226633,1,1,0,0,0,0,0,0,0,0.35191235411625243,0.1563425785912303,True,False,False,False,True,False,False
1,0,0,0,-1.1552834925186746,1,0,1,0,1,0,0,0,0,-0.2662761299455452,-0.8991913460065543,False,False,False,False,False,True,False
0,0,1,1,1.6137012404433893,1,0,0,0,0,0,0,0,0,-1.4976677070686424,-0.39826635226157286,False,True,False,True,True,False,False
0,0,0,0,1.3286586944031769,1,0,1,1,1,1,1,1,1,0.6676537841478158,1.4027061233769742,False,False,False,True,False,False,False
0,0,1,1,1.4915401492832983,1,0,0,0,0,0,0,0,0,-1.481049737066981,-0.38376374260703383,False,True,False,True,False,False,False
0,0,1,0,1.3286586944031769,1,0,1,1,1,0,0,1,0,0.2073360151017999,0.928998355969963,False,False,False,True,False,False,False
0,0,1,1,0.22920887396235737,1,0,1,1,0,1,1,1,0,0.5164302571326987,0.3429119192307483,False,False,True,False,True,False,False
1,0,1,0,-0.3408762181180675,1,1,0,0,0,0,1,1,1,0.9385266951748941,-0.014951562838331966,True,False,False,False,False,True,False
1,0,0,0,-1.1145631287986442,1,1,0,1,1,0,1,1,0,1.3473287572157604,-0.7643413576053694,True,False,False,False,False,True,False
1,0,1,1,-0.3408762181180675,1,1,1,0,0,0,0,0,0,-0.3327480099521901,-0.4166539836804936,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,0,-1.3132082400502028,-0.9962727421415046,False,False,False,False,False,True,False
1,0,0,0,1.1657772395230555,1,1,1,1,1,0,1,1,1,1.4287568102239003,1.8718666494006748,True,False,True,False,False,True,False
1,0,1,1,1.5322605130033284,1,1,0,1,1,1,1,1,1,0.7042133181514708,1.6113273773268186,False,False,False,True,True,False,False
0,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,1,-1.3181936310507012,-0.9963389641033976,False,False,False,False,False,False,True
1,1,0,1,-1.0331224013585834,1,0,0,0,0,0,0,0,1,-0.6318714699820923,-0.8554627771699611,False,False,False,False,False,False,True
1,0,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4893587220678117,-0.9986125847950529,False,True,False,False,False,False,False
0,0,1,1,0.5142514200025698,1,1,1,1,1,1,1,0,0,0.5496661971360212,0.5559038226655222,False,False,False,False,False,False,True
0,0,0,0,-0.9109613101984924,1,0,0,0,0,1,0,1,1,-0.12668518193159078,-0.729486531662421,False,False,False,False,False,False,True
1,0,1,1,-0.13727439951791576,1,0,0,0,0,0,0,0,1,0.19902703010096928,-0.13558590341984725,True,False,False,False,False,True,False
0,0,0,0,1.0436161483629645,1,0,1,1,1,1,0,0,1,0.004596781081533054,0.6681941960485355,False,False,False,True,True,False,False
0,1,1,0,1.4100994218432374,1,0,0,0,0,0,0,0,1,-1.4860351280674797,-0.4498091126015249,False,True,False,True,False,False,False
0,0,0,1,-0.748079855318371,1,1,1,0,0,1,0,0,1,0.7058751151516368,-0.4935156074508204,True,False,False,False,False,False,True
0,0,1,0,0.5142514200025698,1,1,0,0,0,0,0,0,0,-1.304899255049372,-0.5124992365267771,False,True,False,True,False,False,True
1,1,1,0,1.4100994218432374,1,0,1,1,0,1,0,0,1,-0.12668518193159078,0.8112115597498413,False,False,True,False,False,False,False
0,1,1,1,-0.055833672077855064,1,0,0,0,1,1,1,1,1,1.1346187411944968,0.2778598786646504,True,False,False,False,False,True,False
1,1,0,0,-1.2367242199587352,1,1,0,0,0,0,1,1,1,0.9717626351782166,-0.9272032358872392,True,False,False,False,False,True,False
0,0,1,0,0.18848851024232702,1,0,0,0,0,0,0,0,1,-1.4926823160681442,-0.6906583880059004,False,True,True,False,False,False,False
1,0,0,0,1.3286586944031769,1,1,0,1,1,1,0,1,1,0.31369102311243185,1.1141770354097307,False,False,False,True,True,False,False
0,0,0,0,-1.2367242199587352,1,1,0,0,0,0,1,1,1,1.0099839661820376,-0.9204927437487614,True,False,False,False,False,True,False
0,0,0,1,-1.1960038562387048,0,0,0,1,0,0,0,0,0,-1.166970104035584,-0.9676648546037838,False,False,False,False,False,False,True
1,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,0,1,0.534710024134526,1.521133065228727,False,False,False,True,False,False,False
1,0,1,0,0.14776814652229667,1,0,0,0,0,0,0,0,0,-1.4594463760648215,-0.6895326146537215,False,True,True,False,False,False,False
0,0,1,0,1.6137012404433893,1,1,1,1,0,1,1,1,1,0.719169491152966,1.667483601011974,False,False,False,True,False,False,False
1,0,0,0,-0.5444780367182193,0,0,0,0,1,0,1,0,1,-0.8346107040023594,-0.6836609340325536,False,False,False,False,False,True,False
1,1,0,0,-0.30015585439803716,1,1,0,1,1,0,1,1,0,1.3689321182179202,0.16481898971351783,True,False,False,False,False,False,True
0,0,0,0,-1.0738427650786138,1,0,0,0,0,0,0,0,0,-1.46443176706532,-0.9576432643706626,False,True,False,False,False,False,True
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.9987450287188385,False,True,False,False,False,False,True
0,0,1,1,1.0843365120829946,1,1,0,0,1,1,1,0,1,0.2438955491054544,0.8445212065819563,False,False,False,True,False,False,False
0,1,0,0,-1.1960038562387048,1,1,0,1,0,0,0,0,1,0.48651791112970877,-0.9168946838192487,True,False,False,False,False,True,False
0,0,0,0,-0.9109613101984924,1,1,0,0,0,0,0,0,1,0.3652067301175816,-0.6642578991979421,True,False,False,False,False,False,True
1,1,0,0,-0.7888002190384014,1,0,0,0,0,0,1,1,1,0.8554368451665879,-0.47713670887598336,True,False,False,False,False,True,False
1,0,0,0,-0.4223169455581282,1,1,1,1,0,0,0,0,0,-0.19149526493806968,-0.45349546848022804,False,False,False,False,False,True,False
1,0,1,0,1.6137012404433893,1,1,1,1,0,1,1,1,1,1.4686399382278874,2.4692328936489756,True,False,False,True,True,False,False
0,0,0,0,1.369379058123207,0,0,1,1,1,1,1,1,1,-0.07516947492644105,0.8187167154310334,False,False,False,True,False,False,False
1,0,1,0,-1.1145631287986442,1,0,0,0,1,0,1,1,1,0.9867188081797118,-0.7875190442678746,True,False,False,False,False,True,False
1,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,1.638143232244832,2.6520938044224933,True,False,False,True,True,False,False
1,0,1,1,-1.0331224013585834,1,0,0,0,1,0,0,0,0,-0.533825446972291,-0.8572066221664735,False,False,False,False,False,True,False
1,1,1,0,1.4100994218432374,1,1,0,1,0,1,1,1,0,1.2675625012077867,2.0783908745572446,True,False,False,True,False,False,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0.16412929309748078,-0.976648967433917,True,False,False,False,False,False,False
0,0,0,0,0.47353105628253944,0,0,0,0,1,0,1,1,1,-0.5221928679711283,-0.00746848114443751,False,False,True,False,False,True,False
1,0,1,0,1.6137012404433893,1,0,0,0,0,0,0,0,0,-1.4976677070686424,-0.3796800549569734,False,True,False,True,True,False,False
0,1,1,1,1.002895784642934,1,0,0,1,1,1,1,0,1,1.0149693571825356,1.45049630587633,True,False,False,False,True,False,False
0,0,1,1,-1.1145631287986442,1,0,0,0,0,0,0,0,0,-0.6634456129852487,-0.9100958957315807,False,False,False,False,False,False,True
0,0,1,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,-1.4827115340671475,-0.967068856946748,False,True,False,False,False,True,False
0,0,0,0,1.3286586944031769,1,1,0,1,0,1,1,1,1,1.3390197722149297,1.9700296709132088,True,False,True,False,False,False,False
1,1,0,0,-0.5444780367182193,1,0,0,0,1,0,1,1,1,1.0349109211845293,-0.2225132653978905,True,False,False,False,True,False,False
1,0,1,1,-1.0331224013585834,1,0,0,0,0,0,0,0,0,-0.6651074099854147,-0.8601203884897598,False,False,False,False,False,True,False
1,0,0,0,0.6364125111626608,1,0,0,0,0,0,0,0,0,-1.4926823160681442,-0.6030246584343331,False,True,False,True,True,False,False
0,0,1,0,-0.5444780367182193,1,0,1,0,0,0,0,0,1,0.2804550831091094,-0.37120364383468585,True,False,False,False,False,True,False
1,1,0,1,-1.2774445836787656,1,0,0,0,1,0,0,0,1,-0.4856333339674735,-0.9852798964672879,False,False,False,False,False,False,True
1,0,1,1,-0.5444780367182193,1,1,0,0,0,0,0,0,0,-0.48729513096763954,-0.6054748710243694,False,False,False,False,True,False,False
1,0,0,0,0.758573602322752,1,0,0,1,1,0,1,1,1,1.1379423351948288,1.2168210763436824,True,False,False,False,False,True,False
0,0,0,0,-0.8295205827584317,1,1,0,1,0,0,1,0,1,0.830509890164096,-0.5428068210864148,True,False,False,False,False,False,False
1,0,0,0,0.35136996512244845,1,0,0,0,0,0,0,0,0,-1.4827115340671475,-0.6531988315618324,False,True,False,True,False,False,True
0,0,1,0,0.8400143297628127,1,0,0,0,0,1,1,1,1,0.9534828681763893,1.1435575125028683,True,False,True,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-0.6601220189849164,-0.9875976651335384,False,False,False,False,False,False,False
1,1,1,0,-0.748079855318371,1,1,0,0,0,0,0,0,1,0.3436033691154218,-0.5600466051658591,True,False,False,False,False,True,False
1,1,1,0,1.5322605130033284,1,1,1,1,1,1,1,1,1,0.7906267621601091,1.7767719121225105,False,False,False,True,True,False,False
1,0,0,1,-0.055833672077855064,1,1,0,1,0,1,1,1,1,0.4881797081298748,0.1349970328744277,False,False,True,False,False,False,True
1,0,0,0,1.4508197855632678,1,1,1,1,1,1,1,1,1,1.7428364432552979,2.5402890587600266,True,False,True,False,True,False,False
1,0,1,1,0.6771328748826912,1,1,0,0,0,0,1,0,0,0.6560212051466532,0.8710099913391051,True,False,False,False,False,True,False
0,0,1,1,0.5549717837226001,1,0,0,0,0,0,0,0,1,-1.4893587220678117,-0.5981242332542606,False,True,False,True,False,False,True
0,0,1,0,-0.46303730927815856,1,0,0,0,1,1,0,0,0,0.47987072312904416,-0.23816372239190592,True,False,True,False,False,True,False
0,1,1,0,1.6137012404433893,1,1,1,1,1,1,0,1,0,0.45494376812655235,1.5011781807116749,False,False,False,True,False,False,False
1,1,0,0,0.5142514200025698,1,1,0,0,0,0,1,1,1,0.9684390411778845,0.8469051972100995,True,False,False,False,False,False,False
1,1,1,0,1.4508197855632678,1,1,0,1,1,0,1,1,1,1.3473287572157604,2.215227521815216,True,False,False,False,False,True,False
0,0,1,0,1.5322605130033284,1,1,1,0,1,1,0,0,0,0.017891157082861757,1.0939131150705121,False,False,False,True,True,False,False
1,0,0,0,-0.38159658183809786,1,0,1,0,1,0,1,1,1,1.1695164781979852,0.00478258180574381,True,False,True,False,True,False,False
0,0,0,1,-1.1552834925186746,1,1,0,0,1,1,0,0,1,0.7424346491552913,-0.8566768464713305,True,False,False,False,False,False,True
0,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.18074726309914202,-0.9764282275609407,True,False,False,False,False,True,False
0,0,1,1,0.18848851024232702,1,1,0,0,0,0,1,1,1,1.0133075601823696,0.45570999432160697,True,False,False,False,False,True,False
0,0,0,0,0.18848851024232702,1,1,0,1,1,0,1,1,1,1.2343265612044643,0.5577801115858203,True,False,False,False,False,False,False
1,0,0,0,1.6137012404433893,1,1,1,1,1,1,1,1,0,0.7906267621601091,1.8014285559339567,False,False,False,True,True,False,False
1,0,0,0,0.47353105628253944,0,0,1,0,1,0,1,1,1,-0.357674964954682,0.06990084433373461,False,False,True,False,False,True,False
1,0,0,1,-0.0965540357978854,1,0,0,1,1,0,1,0,0,-0.00869759491979612,-0.15538627002581593,False,False,True,False,True,False,False
1,0,1,1,0.880734693482843,1,1,0,1,0,1,1,1,1,1.3440051632154282,1.4815764799913849,True,False,True,False,False,True,False
1,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,1,0.18074726309914202,-0.9023700001774121,True,False,False,False,False,True,False
1,0,1,1,-1.1145631287986442,1,1,0,1,0,0,0,0,1,0.5114448661322006,-0.8374504035350999,True,False,False,False,False,True,False
1,0,0,0,0.10704778280226633,1,0,0,0,0,0,0,0,1,-1.481049737066981,-0.7052713675969274,False,True,False,True,False,False,True
1,0,1,0,0.7992939660427822,1,1,0,1,0,1,0,0,0,-0.11339080593026184,0.3918720230568784,False,False,False,False,False,False,False
0,0,0,0,1.6137012404433893,1,0,1,1,1,1,1,1,1,1.5002140812310438,2.3585097733640934,True,False,False,True,False,True,False
0,0,1,0,0.7178532386027215,1,1,1,1,0,1,1,1,1,1.4919050962302134,1.3791311049431119,True,False,False,False,False,False,False
0,0,0,0,-0.6666391278783103,1,0,0,0,0,0,0,0,0,-1.5093002860698053,-0.8769407668105493,False,True,True,False,True,False,False
1,1,0,0,0.10704778280226633,1,1,0,0,0,0,1,1,1,1.0199547481830342,0.5263026056994086,True,False,False,False,False,True,False
1,0,0,0,1.5729808767233588,1,1,0,0,1,1,0,0,1,0.719169491152966,1.717392886291902,True,False,False,True,True,False,False
1,0,1,0,1.0843365120829946,1,1,1,1,1,0,1,1,1,1.5085230662318745,1.839263370162084,True,False,True,False,False,True,False
0,1,1,0,1.5322605130033284,1,1,0,1,0,1,1,1,1,1.3190782082129364,2.237169065189055,True,False,False,True,False,False,False
1,0,0,0,-1.2774445836787656,1,0,0,0,0,1,0,0,1,0.3170146171127639,-0.9746181606025355,True,False,False,False,False,False,True
0,1,1,0,0.9214550572028734,1,1,0,0,0,0,0,0,0,-0.4357794239624898,0.24574222714660748,False,False,False,False,False,False,False
0,0,1,1,1.5322605130033284,1,1,1,1,1,1,1,1,1,1.6431286232453304,2.4025253040355556,True,False,False,True,False,False,False
1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0.14584952609565352,-0.7916910278671254,True,False,False,False,False,False,False
0,1,1,0,0.7178532386027215,1,1,0,0,0,1,1,1,1,1.1927816362003112,1.2837494058300785,True,False,True,False,False,True,False
0,0,1,1,1.2879383306831464,1,0,0,0,0,0,0,0,0,-1.481049737066981,-0.4433193603360234,False,True,False,True,False,False,True
1,1,0,0,-0.9924020376385531,1,0,0,0,0,0,0,0,1,0.1724382780983114,-0.7589994526793442,True,False,False,False,True,False,False
1,1,1,0,1.1657772395230555,1,1,0,1,0,0,0,0,1,0.5779167461388456,1.157971826208217,True,False,False,False,False,True,False
0,0,0,1,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.16246749609731476,-0.9766710414212145,True,False,False,False,False,True,False
0,0,0,1,-0.38159658183809786,1,0,0,0,0,1,0,0,1,-0.5088984919697991,-0.5132497520948963,False,False,True,False,False,True,False
0,0,1,1,-0.8702409464784621,1,1,0,0,0,1,0,1,1,0.05278889408635025,-0.6803719099252076,False,False,False,False,False,True,False
1,1,1,1,-0.3408762181180675,1,1,1,0,0,0,0,0,1,0.5014740841312035,-0.187261107683585,True,False,False,False,False,True,False
1,0,1,1,0.025607055362205634,1,0,0,0,0,0,0,0,0,-1.4677553610656522,-0.7026887110831055,False,True,True,False,False,False,True
0,1,1,0,0.8400143297628127,1,1,0,0,0,0,0,0,0,-1.3181936310507012,-0.4442685417898213,False,True,False,True,True,False,False
1,0,1,1,-0.38159658183809786,1,0,0,0,0,0,0,0,0,-1.4577845790646555,-0.8069883010643788,False,True,False,True,False,False,True
0,0,0,0,-0.748079855318371,1,0,0,1,0,0,0,1,1,0.7158458971526335,-0.4860545997442235,True,False,False,False,False,True,False
1,0,1,0,1.5322605130033284,1,0,1,1,0,1,0,0,0,0.6593447991469852,1.5117516206272368,True,False,False,True,False,False,False
0,0,1,0,-0.4223169455581282,1,1,1,0,0,1,1,1,1,0.47987072312904416,-0.2380312784681202,False,False,False,False,False,True,False
